#n_i av(gauss) gauss_i[0] gauss_i[1] ... gauss_i[N-1]
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000100	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031	0.000031
0.005100	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035	0.000035
0.010100	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040	0.000040
0.015100	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045	0.000045
0.020100	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050	0.000050
0.025100	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056	0.000056
0.030100	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063	0.000063
0.035100	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071	0.000071
0.040100	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079	0.000079
